DateRep,Countries and territories,Cases,Deaths
2020-03-24,Panama,32,3
2020-03-23,Panama,68,0
2020-03-22,Panama,45,2
2020-03-21,Panama,63,0
2020-03-20,Panama,28,0
2020-03-19,Panama,23,0
2020-03-18,Panama,17,0
2020-03-17,Panama,26,0
2020-03-16,Panama,0,0
2020-03-15,Panama,7,0
2020-03-14,Panama,9,0
2020-03-13,Panama,13,0
2020-03-12,Panama,7,0
2020-03-11,Panama,6,1
2020-03-10,Panama,1,0
2020-03-26,Papua_New_Guinea,0,0
2020-03-25,Papua_New_Guinea,0,0
2020-03-24,Papua_New_Guinea,0,0
2020-03-23,Papua_New_Guinea,0,0
2020-03-22,Papua_New_Guinea,0,0
2020-03-21,Papua_New_Guinea,1,0
2020-03-26,Paraguay,0,0
2020-03-25,Paraguay,10,2
2020-03-24,Paraguay,5,0
2020-03-23,Paraguay,0,0
2020-03-22,Paraguay,4,0
2020-03-21,Paraguay,5,1
2020-03-20,Paraguay,2,0
2020-03-19,Paraguay,0,0
2020-03-18,Paraguay,2,0
2020-03-17,Paraguay,1,0
2020-03-16,Paraguay,1,0
2020-03-14,Paraguay,1,0
2020-03-13,Paraguay,1,0
2020-03-11,Paraguay,4,0
2020-03-08,Paraguay,1,0
2020-03-26,Peru,142,1
2020-03-25,Peru,21,2
2020-03-24,Peru,32,0
2020-03-23,Peru,45,0
2020-03-22,Peru,55,2
2020-03-21,Peru,29,1
2020-03-20,Peru,89,2
2020-03-19,Peru,28,0
2020-03-18,Peru,31,0
2020-03-17,Peru,15,0
2020-03-16,Peru,28,0
2020-03-15,Peru,5,0
2020-03-14,Peru,16,0
2020-03-13,Peru,5,0
2020-03-12,Peru,6,0
2020-03-11,Peru,2,0
2020-03-10,Peru,2,0
2020-03-09,Peru,6,0
2020-03-07,Peru,1,0
2020-03-26,Philippines,84,3
2020-03-25,Philippines,90,2
2020-03-24,Philippines,82,8
2020-03-23,Philippines,0,0
2020-03-22,Philippines,150,7
2020-03-21,Philippines,0,0
2020-03-20,Philippines,28,1
2020-03-19,Philippines,15,3
2020-03-18,Philippines,45,2
2020-03-17,Philippines,2,0
2020-03-16,Philippines,29,6
2020-03-15,Philippines,47,0
2020-03-14,Philippines,12,4
2020-03-13,Philippines,3,0
2020-03-12,Philippines,16,1
2020-03-11,Philippines,0,0
2020-03-10,Philippines,23,0
2020-03-09,Philippines,4,0
2020-03-08,Philippines,1,0
2020-03-07,Philippines,2,0
2020-03-02,Philippines,0,0
2020-03-01,Philippines,0,0
2020-02-29,Philippines,0,0
2020-02-28,Philippines,0,0
2020-02-27,Philippines,0,0
2020-02-26,Philippines,0,0
2020-02-25,Philippines,0,0
2020-02-24,Philippines,0,0
2020-02-23,Philippines,0,0
2020-02-22,Philippines,0,0
2020-02-21,Philippines,0,0
2020-02-20,Philippines,0,0
2020-02-19,Philippines,0,0
2020-02-18,Philippines,0,0
2020-02-17,Philippines,0,0
2020-02-16,Philippines,0,0
2020-02-15,Philippines,0,0
2020-02-14,Philippines,0,0
2020-02-13,Philippines,0,0
2020-02-12,Philippines,0,0
2020-02-11,Philippines,0,0
2020-02-10,Philippines,0,0
2020-02-09,Philippines,0,0
2020-02-08,Philippines,0,0
2020-02-07,Philippines,0,0
2020-02-06,Philippines,1,0
2020-02-05,Philippines,0,0
2020-02-04,Philippines,0,0
2020-02-03,Philippines,0,0
2020-02-02,Philippines,1,1
2020-02-01,Philippines,0,0
2020-01-31,Philippines,0,0
2020-01-30,Philippines,1,0
2020-01-29,Philippines,0,0
2020-01-28,Philippines,0,0
2020-01-27,Philippines,0,0
2020-01-26,Philippines,0,0
2020-01-25,Philippines,0,0
2020-01-24,Philippines,0,0
2020-01-23,Philippines,0,0
2020-01-22,Philippines,0,0
2020-01-21,Philippines,0,0
2020-01-20,Philippines,0,0
2020-01-19,Philippines,0,0
2020-01-18,Philippines,0,0
2020-01-17,Philippines,0,0
2020-01-16,Philippines,0,0
2020-01-15,Philippines,0,0
2020-01-14,Philippines,0,0
2020-01-13,Philippines,0,0
2020-01-12,Philippines,0,0
2020-01-11,Philippines,0,0
2020-01-10,Philippines,0,0
2020-01-09,Philippines,0,0
2020-01-08,Philippines,0,0
2020-01-07,Philippines,0,0
2020-01-06,Philippines,0,0
2020-01-05,Philippines,0,0
2020-01-04,Philippines,0,0
2020-01-03,Philippines,0,0
2020-01-02,Philippines,0,0
2020-01-01,Philippines,0,0
2019-12-31,Philippines,0,0
2020-03-26,Poland,150,4
2020-03-25,Poland,152,2
2020-03-24,Poland,115,1
2020-03-23,Poland,98,2
2020-03-22,Poland,111,0
2020-03-21,Poland,70,0
2020-03-20,Poland,68,0
2020-03-19,Poland,49,0
2020-03-18,Poland,61,1
2020-03-17,Poland,52,1
2020-03-16,Poland,21,0
2020-03-15,Poland,36,1
2020-03-14,Poland,19,1
2020-03-13,Poland,18,1
2020-03-12,Poland,9,0
2020-03-11,Poland,5,0
2020-03-10,Poland,6,0
2020-03-09,Poland,5,0
2020-03-08,Poland,1,0
2020-03-07,Poland,4,0
2020-03-04,Poland,1,0
2020-03-26,Portugal,633,10
2020-03-25,Portugal,302,10
2020-03-24,Portugal,460,9
2020-03-23,Portugal,320,2
2020-03-22,Portugal,260,6
2020-03-21,Portugal,235,3
2020-03-20,Portugal,143,1
2020-03-19,Portugal,194,1
2020-03-18,Portugal,117,1
2020-03-17,Portugal,86,0
2020-03-16,Portugal,76,0
2020-03-15,Portugal,57,0
2020-03-14,Portugal,34,0
2020-03-13,Portugal,19,0
2020-03-12,Portugal,18,0
2020-03-11,Portugal,2,0
2020-03-10,Portugal,9,0
2020-03-09,Portugal,9,0
2020-03-08,Portugal,8,0
2020-03-07,Portugal,4,0
2020-03-06,Portugal,4,0
2020-03-05,Portugal,1,0
2020-03-04,Portugal,2,0
2020-03-03,Portugal,2,0
2020-03-26,Qatar,11,0
2020-03-25,Qatar,25,0
2020-03-24,Qatar,7,0
2020-03-23,Qatar,13,0
2020-03-22,Qatar,11,0
2020-03-21,Qatar,10,0
2020-03-20,Qatar,8,0
2020-03-19,Qatar,10,0
2020-03-18,Qatar,3,0
2020-03-17,Qatar,38,0
2020-03-16,Qatar,64,0
2020-03-15,Qatar,17,0
2020-03-14,Qatar,58,0
2020-03-12,Qatar,238,0
2020-03-11,Qatar,6,0
2020-03-10,Qatar,3,0
2020-03-09,Qatar,3,0
2020-03-08,Qatar,1,0
2020-03-07,Qatar,3,0
2020-03-04,Qatar,5,0
2020-03-02,Qatar,2,0
2020-03-01,Qatar,1,0
2020-02-29,Qatar,0,0
2020-02-28,Qatar,0,0
2020-02-27,Qatar,0,0
2020-02-26,Qatar,0,0
2020-02-25,Qatar,0,0
2020-02-24,Qatar,0,0
2020-02-23,Qatar,0,0
2020-02-22,Qatar,0,0
2020-02-21,Qatar,0,0
2020-02-20,Qatar,0,0
2020-02-19,Qatar,0,0
2020-02-18,Qatar,0,0
2020-02-17,Qatar,0,0
2020-02-16,Qatar,0,0
2020-02-15,Qatar,0,0
2020-02-14,Qatar,0,0
2020-02-13,Qatar,0,0
2020-02-12,Qatar,0,0
2020-02-11,Qatar,0,0
2020-02-10,Qatar,0,0
2020-02-09,Qatar,0,0
2020-02-08,Qatar,0,0
2020-02-07,Qatar,0,0
2020-02-06,Qatar,0,0
2020-02-05,Qatar,0,0
2020-02-04,Qatar,0,0
2020-02-03,Qatar,0,0
2020-02-02,Qatar,0,0
2020-02-01,Qatar,0,0
2020-01-31,Qatar,0,0
2020-01-30,Qatar,0,0
2020-01-29,Qatar,0,0
2020-01-28,Qatar,0,0
2020-01-27,Qatar,0,0
2020-01-26,Qatar,0,0
2020-01-25,Qatar,0,0
2020-01-24,Qatar,0,0
2020-01-23,Qatar,0,0
2020-01-22,Qatar,0,0
2020-01-21,Qatar,0,0
2020-01-20,Qatar,0,0
2020-01-19,Qatar,0,0
2020-01-18,Qatar,0,0
2020-01-17,Qatar,0,0
2020-01-16,Qatar,0,0
2020-01-15,Qatar,0,0
2020-01-14,Qatar,0,0
2020-01-13,Qatar,0,0
2020-01-12,Qatar,0,0
2020-01-11,Qatar,0,0
2020-01-10,Qatar,0,0
2020-01-09,Qatar,0,0
2020-01-08,Qatar,0,0
2020-01-07,Qatar,0,0
2020-01-06,Qatar,0,0
2020-01-05,Qatar,0,0
2020-01-04,Qatar,0,0
2020-01-03,Qatar,0,0
2020-01-02,Qatar,0,0
2020-01-01,Qatar,0,0
2019-12-31,Qatar,0,0
2020-03-26,Romania,144,2
2020-03-25,Romania,186,4
2020-03-24,Romania,143,5
2020-03-23,Romania,66,2
2020-03-22,Romania,59,0
2020-03-21,Romania,31,0
2020-03-20,Romania,17,0
2020-03-19,Romania,43,0
2020-03-18,Romania,33,0
2020-03-17,Romania,45,0
2020-03-16,Romania,26,0
2020-03-15,Romania,24,0
2020-03-14,Romania,25,0
2020-03-13,Romania,19,0
2020-03-12,Romania,20,0
2020-03-11,Romania,8,0
2020-03-10,Romania,2,0
2020-03-09,Romania,2,0
2020-03-08,Romania,6,0
2020-03-07,Romania,1,0
2020-03-06,Romania,2,0
2020-03-04,Romania,1,0
2020-03-02,Romania,0,0
2020-03-01,Romania,0,0
2020-02-29,Romania,2,0
2020-02-28,Romania,0,0
2020-02-27,Romania,1,0
2020-02-26,Romania,0,0
2020-02-25,Romania,0,0
2020-02-24,Romania,0,0
2020-02-23,Romania,0,0
2020-02-22,Romania,0,0
2020-02-21,Romania,0,0
2020-02-20,Romania,0,0
2020-02-19,Romania,0,0
2020-02-18,Romania,0,0
2020-02-17,Romania,0,0
2020-02-16,Romania,0,0
2020-02-15,Romania,0,0
2020-02-14,Romania,0,0
2020-02-13,Romania,0,0
2020-02-12,Romania,0,0
2020-02-11,Romania,0,0
2020-02-10,Romania,0,0
2020-02-09,Romania,0,0
2020-02-08,Romania,0,0
2020-02-07,Romania,0,0
2020-02-06,Romania,0,0
2020-02-05,Romania,0,0
2020-02-04,Romania,0,0
2020-02-03,Romania,0,0
2020-02-02,Romania,0,0
2020-02-01,Romania,0,0
2020-01-31,Romania,0,0
2020-01-30,Romania,0,0
2020-01-29,Romania,0,0
2020-01-28,Romania,0,0
2020-01-27,Romania,0,0
2020-01-26,Romania,0,0
2020-01-25,Romania,0,0
2020-01-24,Romania,0,0
2020-01-23,Romania,0,0
2020-01-22,Romania,0,0
2020-01-21,Romania,0,0
2020-01-20,Romania,0,0
2020-01-19,Romania,0,0
2020-01-18,Romania,0,0
2020-01-17,Romania,0,0
2020-01-16,Romania,0,0
2020-01-15,Romania,0,0
2020-01-14,Romania,0,0
2020-01-13,Romania,0,0
2020-01-12,Romania,0,0
2020-01-11,Romania,0,0
2020-01-10,Romania,0,0
2020-01-09,Romania,0,0
2020-01-08,Romania,0,0
2020-01-07,Romania,0,0
2020-01-06,Romania,0,0
2020-01-05,Romania,0,0
2020-01-04,Romania,0,0
2020-01-03,Romania,0,0
2020-01-02,Romania,0,0
2020-01-01,Romania,0,0
2019-12-31,Romania,0,0
2020-03-26,Russia,163,0
2020-03-25,Russia,57,0
2020-03-24,Russia,0,0
2020-03-23,Russia,132,0
2020-03-22,Russia,53,0
2020-03-21,Russia,54,0
2020-03-20,Russia,52,0
2020-03-19,Russia,33,0
2020-03-18,Russia,21,0
2020-03-17,Russia,30,0
2020-03-16,Russia,4,0
2020-03-15,Russia,14,0
2020-03-14,Russia,15,0
2020-03-13,Russia,5,0
2020-03-12,Russia,15,0
2020-03-10,Russia,0,0
2020-03-07,Russia,6,0
2020-03-04,Russia,1,0
2020-03-03,Russia,1,0
2020-03-02,Russia,0,0
2020-03-01,Russia,0,0
2020-02-29,Russia,0,0
2020-02-28,Russia,0,0
2020-02-27,Russia,0,0
2020-02-26,Russia,0,0
2020-02-25,Russia,0,0
2020-02-24,Russia,0,0
2020-02-23,Russia,0,0
2020-02-22,Russia,0,0
2020-02-21,Russia,0,0
2020-02-20,Russia,0,0
2020-02-19,Russia,0,0
2020-02-18,Russia,0,0
2020-02-17,Russia,0,0
2020-02-16,Russia,0,0
2020-02-15,Russia,0,0
2020-02-14,Russia,0,0
2020-02-13,Russia,0,0
2020-02-12,Russia,0,0
2020-02-11,Russia,0,0
2020-02-10,Russia,0,0
2020-02-09,Russia,0,0
2020-02-08,Russia,0,0
2020-02-07,Russia,0,0
2020-02-06,Russia,0,0
2020-02-05,Russia,0,0
2020-02-04,Russia,0,0
2020-02-03,Russia,0,0
2020-02-02,Russia,0,0
2020-02-01,Russia,2,0
2020-01-31,Russia,0,0
2020-01-30,Russia,0,0
2020-01-29,Russia,0,0
2020-01-28,Russia,0,0
2020-01-27,Russia,0,0
2020-01-26,Russia,0,0
2020-01-25,Russia,0,0
2020-01-24,Russia,0,0
2020-01-23,Russia,0,0
2020-01-22,Russia,0,0
2020-01-21,Russia,0,0
2020-01-20,Russia,0,0
2020-01-19,Russia,0,0
2020-01-18,Russia,0,0
2020-01-17,Russia,0,0
2020-01-16,Russia,0,0
2020-01-15,Russia,0,0
2020-01-14,Russia,0,0
2020-01-13,Russia,0,0
2020-01-12,Russia,0,0
2020-01-11,Russia,0,0
2020-01-10,Russia,0,0
2020-01-09,Russia,0,0
2020-01-08,Russia,0,0
2020-01-07,Russia,0,0
2020-01-06,Russia,0,0
2020-01-05,Russia,0,0
2020-01-04,Russia,0,0
2020-01-03,Russia,0,0
2020-01-02,Russia,0,0
2020-01-01,Russia,0,0
2019-12-31,Russia,0,0
2020-03-26,Rwanda,1,0
2020-03-25,Rwanda,4,0
2020-03-24,Rwanda,17,0
2020-03-23,Rwanda,2,0
2020-03-22,Rwanda,0,0
2020-03-21,Rwanda,6,0
2020-03-20,Rwanda,0,0
2020-03-19,Rwanda,4,0
2020-03-18,Rwanda,2,0
2020-03-17,Rwanda,0,0
2020-03-16,Rwanda,4,0
2020-03-15,Rwanda,1,0
2020-03-26,Saint_Kitts_and_Nevis,2,0
2020-03-26,Saint_Lucia,1,0
2020-03-25,Saint_Lucia,0,0
2020-03-24,Saint_Lucia,0,0
2020-03-23,Saint_Lucia,0,0
2020-03-22,Saint_Lucia,0,0
2020-03-21,Saint_Lucia,0,0
2020-03-20,Saint_Lucia,0,0
2020-03-19,Saint_Lucia,0,0
2020-03-18,Saint_Lucia,0,0
2020-03-17,Saint_Lucia,0,0
2020-03-16,Saint_Lucia,0,0
2020-03-15,Saint_Lucia,2,0
2020-03-26,Saint_Vincent_and_the_Grenadines,0,0
2020-03-25,Saint_Vincent_and_the_Grenadines,0,0
2020-03-13,Saint_Vincent_and_the_Grenadines,1,0
2020-03-26,San_Marino,21,0
2020-03-25,San_Marino,0,1
2020-03-24,San_Marino,36,0
2020-03-23,San_Marino,0,0
2020-03-22,San_Marino,0,6
2020-03-21,San_Marino,25,0
2020-03-20,San_Marino,17,0
2020-03-19,San_Marino,5,3
2020-03-18,San_Marino,2,2
2020-03-17,San_Marino,4,2
2020-03-16,San_Marino,6,2
2020-03-15,San_Marino,19,0
2020-03-14,San_Marino,6,0
2020-03-13,San_Marino,1,2
2020-03-12,San_Marino,4,1
2020-03-11,San_Marino,13,0
2020-03-10,San_Marino,12,1
2020-03-09,San_Marino,11,0
2020-03-08,San_Marino,3,0
2020-03-07,San_Marino,1,0
2020-03-06,San_Marino,7,0
2020-03-05,San_Marino,5,0
2020-03-04,San_Marino,2,0
2020-03-02,San_Marino,7,1
2020-03-01,San_Marino,0,0
2020-02-29,San_Marino,0,0
2020-02-28,San_Marino,1,0
2020-02-27,San_Marino,0,0
2020-02-26,San_Marino,0,0
2020-02-25,San_Marino,0,0
2020-02-24,San_Marino,0,0
2020-02-23,San_Marino,0,0
2020-02-22,San_Marino,0,0
2020-02-21,San_Marino,0,0
2020-02-20,San_Marino,0,0
2020-02-19,San_Marino,0,0
2020-02-18,San_Marino,0,0
2020-02-17,San_Marino,0,0
2020-02-16,San_Marino,0,0
2020-02-15,San_Marino,0,0
2020-02-14,San_Marino,0,0
2020-02-13,San_Marino,0,0
2020-02-12,San_Marino,0,0
2020-02-11,San_Marino,0,0
2020-02-10,San_Marino,0,0
2020-02-09,San_Marino,0,0
2020-02-08,San_Marino,0,0
2020-02-07,San_Marino,0,0
2020-02-06,San_Marino,0,0
2020-02-05,San_Marino,0,0
2020-02-04,San_Marino,0,0
2020-02-03,San_Marino,0,0
2020-02-02,San_Marino,0,0
2020-02-01,San_Marino,0,0
2020-01-31,San_Marino,0,0
2020-01-30,San_Marino,0,0
2020-01-29,San_Marino,0,0
2020-01-28,San_Marino,0,0
2020-01-27,San_Marino,0,0
2020-01-26,San_Marino,0,0
2020-01-25,San_Marino,0,0
2020-01-24,San_Marino,0,0
2020-01-23,San_Marino,0,0
2020-01-22,San_Marino,0,0
2020-01-21,San_Marino,0,0
2020-01-20,San_Marino,0,0
2020-01-19,San_Marino,0,0
2020-01-18,San_Marino,0,0
2020-01-17,San_Marino,0,0
2020-01-16,San_Marino,0,0
2020-01-15,San_Marino,0,0
2020-01-14,San_Marino,0,0
2020-01-13,San_Marino,0,0
2020-01-12,San_Marino,0,0
2020-01-11,San_Marino,0,0
2020-01-10,San_Marino,0,0
2020-01-09,San_Marino,0,0
2020-01-08,San_Marino,0,0
2020-01-07,San_Marino,0,0
2020-01-06,San_Marino,0,0
2020-01-05,San_Marino,0,0
2020-01-04,San_Marino,0,0
2020-01-03,San_Marino,0,0
2020-01-02,San_Marino,0,0
2020-01-01,San_Marino,0,0
2019-12-31,San_Marino,0,0
2020-03-26,Saudi_Arabia,133,1
2020-03-25,Saudi_Arabia,205,1
2020-03-24,Saudi_Arabia,51,0
2020-03-23,Saudi_Arabia,119,0
2020-03-22,Saudi_Arabia,118,0
2020-03-21,Saudi_Arabia,36,0
2020-03-20,Saudi_Arabia,67,0
2020-03-19,Saudi_Arabia,38,0
2020-03-18,Saudi_Arabia,0,0
2020-03-17,Saudi_Arabia,15,0
2020-03-16,Saudi_Arabia,32,0
2020-03-15,Saudi_Arabia,0,0
2020-03-14,Saudi_Arabia,24,0
2020-03-13,Saudi_Arabia,17,0
2020-03-12,Saudi_Arabia,25,0
2020-03-11,Saudi_Arabia,5,0
2020-03-10,Saudi_Arabia,4,0
2020-03-09,Saudi_Arabia,4,0
2020-03-08,Saudi_Arabia,2,0
2020-03-06,Saudi_Arabia,4,0
2020-03-03,Saudi_Arabia,1,0
2020-03-26,Senegal,13,0
2020-03-25,Senegal,7,0
2020-03-24,Senegal,12,0
2020-03-23,Senegal,11,0
2020-03-22,Senegal,9,0
2020-03-21,Senegal,11,0
2020-03-20,Senegal,0,0
2020-03-19,Senegal,5,0
2020-03-18,Senegal,4,0
2020-03-17,Senegal,1,0
2020-03-16,Senegal,5,0
2020-03-15,Senegal,2,0
2020-03-14,Senegal,13,0
2020-03-13,Senegal,2,0
2020-03-06,Senegal,1,0
2020-03-05,Senegal,2,0
2020-03-03,Senegal,1,0
2020-03-26,Serbia,54,1
2020-03-25,Serbia,27,0
2020-03-24,Serbia,34,0
2020-03-23,Serbia,39,0
2020-03-22,Serbia,14,0
2020-03-21,Serbia,9,1
2020-03-20,Serbia,32,0
2020-03-19,Serbia,22,0
2020-03-18,Serbia,15,0
2020-03-17,Serbia,2,0
2020-03-16,Serbia,9,0
2020-03-15,Serbia,5,0
2020-03-14,Serbia,17,0
2020-03-13,Serbia,6,0
2020-03-12,Serbia,13,0
2020-03-11,Serbia,4,0
2020-03-07,Serbia,1,0
2020-03-26,Seychelles,0,0
2020-03-25,Seychelles,0,0
2020-03-24,Seychelles,0,0
2020-03-23,Seychelles,0,0
2020-03-22,Seychelles,0,0
2020-03-21,Seychelles,1,0
2020-03-20,Seychelles,0,0
2020-03-19,Seychelles,2,0
2020-03-18,Seychelles,0,0
2020-03-17,Seychelles,1,0
2020-03-16,Seychelles,1,0
2020-03-15,Seychelles,2,0
2020-03-26,Singapore,10,0
2020-03-25,Singapore,49,0
2020-03-24,Singapore,54,0
2020-03-23,Singapore,23,0
2020-03-22,Singapore,47,2
2020-03-21,Singapore,40,0
2020-03-20,Singapore,32,0
2020-03-19,Singapore,47,0
2020-03-18,Singapore,23,0
2020-03-17,Singapore,17,0
2020-03-16,Singapore,12,0
2020-03-15,Singapore,14,0
2020-03-14,Singapore,13,0
2020-03-13,Singapore,9,0
2020-03-12,Singapore,12,0
2020-03-11,Singapore,6,0
2020-03-10,Singapore,10,0
2020-03-09,Singapore,12,0
2020-03-08,Singapore,8,0
2020-03-07,Singapore,13,0
2020-03-06,Singapore,5,0
2020-03-05,Singapore,2,0
2020-03-04,Singapore,2,0
2020-03-03,Singapore,2,0
2020-03-02,Singapore,4,0
2020-03-01,Singapore,4,0
2020-02-29,Singapore,2,0
2020-02-28,Singapore,3,0
2020-02-27,Singapore,2,0
2020-02-26,Singapore,1,0
2020-02-25,Singapore,1,0
2020-02-24,Singapore,0,0
2020-02-23,Singapore,3,0
2020-02-22,Singapore,1,0
2020-02-21,Singapore,1,0
2020-02-20,Singapore,3,0
2020-02-19,Singapore,4,0
2020-02-18,Singapore,2,0
2020-02-17,Singapore,3,0
2020-02-16,Singapore,5,0
2020-02-15,Singapore,9,0
2020-02-14,Singapore,8,0
2020-02-13,Singapore,3,0
2020-02-12,Singapore,2,0
2020-02-11,Singapore,2,0
2020-02-10,Singapore,3,0
2020-02-09,Singapore,7,0
2020-02-08,Singapore,3,0
2020-02-07,Singapore,2,0
2020-02-06,Singapore,4,0
2020-02-05,Singapore,6,0
2020-02-04,Singapore,0,0
2020-02-03,Singapore,0,0
2020-02-02,Singapore,2,0
2020-02-01,Singapore,3,0
2020-01-31,Singapore,3,0
2020-01-30,Singapore,3,0
2020-01-29,Singapore,2,0
2020-01-28,Singapore,1,0
2020-01-27,Singapore,0,0
2020-01-26,Singapore,1,0
2020-01-25,Singapore,0,0
2020-01-24,Singapore,3,0
2020-01-23,Singapore,0,0
2020-01-22,Singapore,0,0
2020-01-21,Singapore,0,0
2020-01-20,Singapore,0,0
2020-01-19,Singapore,0,0
2020-01-18,Singapore,0,0
2020-01-17,Singapore,0,0
2020-01-16,Singapore,0,0
2020-01-15,Singapore,0,0
2020-01-14,Singapore,0,0
2020-01-13,Singapore,0,0
2020-01-12,Singapore,0,0
2020-01-11,Singapore,0,0
2020-01-10,Singapore,0,0
2020-01-09,Singapore,0,0
2020-01-08,Singapore,0,0
2020-01-07,Singapore,0,0
2020-01-06,Singapore,0,0
2020-01-05,Singapore,0,0
2020-01-04,Singapore,0,0
2020-01-03,Singapore,0,0
2020-01-02,Singapore,0,0
2020-01-01,Singapore,0,0
2019-12-31,Singapore,0,0
2020-03-26,Sint_Maarten,1,0
2020-03-03,Sint_Maarten,1,0
2020-03-26,Slovakia,12,0
2020-03-25,Slovakia,13,0
2020-03-24,Slovakia,6,0
2020-03-23,Slovakia,7,0
2020-03-22,Slovakia,41,0
2020-03-21,Slovakia,14,0
2020-03-20,Slovakia,16,0
2020-03-19,Slovakia,10,0
2020-03-18,Slovakia,13,0
2020-03-17,Slovakia,23,0
2020-03-16,Slovakia,17,0
2020-03-15,Slovakia,14,0
2020-03-14,Slovakia,9,0
2020-03-13,Slovakia,11,0
2020-03-12,Slovakia,3,0
2020-03-11,Slovakia,2,0
2020-03-09,Slovakia,2,0
2020-03-08,Slovakia,2,0
2020-03-07,Slovakia,1,0
2020-03-26,Slovenia,48,1
2020-03-25,Slovenia,38,2
2020-03-24,Slovenia,28,0
2020-03-23,Slovenia,31,0
2020-03-22,Slovenia,42,0
2020-03-21,Slovenia,22,0
2020-03-20,Slovenia,33,0
2020-03-19,Slovenia,11,0
2020-03-18,Slovenia,22,1
2020-03-17,Slovenia,34,0
2020-03-16,Slovenia,38,0
2020-03-15,Slovenia,40,0
2020-03-14,Slovenia,45,0
2020-03-13,Slovenia,39,0
2020-03-12,Slovenia,26,0
2020-03-11,Slovenia,15,0
2020-03-09,Slovenia,4,0
2020-03-08,Slovenia,3,0
2020-03-07,Slovenia,3,0
2020-03-06,Slovenia,5,0
2020-03-05,Slovenia,1,0
2020-03-26,Somalia,0,0
2020-03-25,Somalia,0,0
2020-03-24,Somalia,0,0
2020-03-23,Somalia,0,0
2020-03-22,Somalia,0,0
2020-03-21,Somalia,0,0
2020-03-20,Somalia,0,0
2020-03-19,Somalia,0,0
2020-03-18,Somalia,0,0
2020-03-17,Somalia,1,0
2020-03-26,South_Africa,152,0
2020-03-25,South_Africa,155,0
2020-03-24,South_Africa,128,0
2020-03-23,South_Africa,34,0
2020-03-22,South_Africa,35,0
2020-03-21,South_Africa,55,0
2020-03-20,South_Africa,34,0
2020-03-19,South_Africa,31,0
2020-03-18,South_Africa,23,0
2020-03-17,South_Africa,11,0
2020-03-16,South_Africa,27,0
2020-03-15,South_Africa,0,0
2020-03-14,South_Africa,7,0
2020-03-13,South_Africa,4,0
2020-03-12,South_Africa,6,0
2020-03-10,South_Africa,4,0
2020-03-09,South_Africa,1,0
2020-03-08,South_Africa,1,0
2020-03-06,South_Africa,1,0
2020-03-26,South_Korea,104,5
2020-03-25,South_Korea,100,6
2020-03-24,South_Korea,76,7
2020-03-23,South_Korea,64,9
2020-03-22,South_Korea,98,1
2020-03-21,South_Korea,147,3
2020-03-20,South_Korea,87,9
2020-03-19,South_Korea,152,5
2020-03-18,South_Korea,93,5
2020-03-17,South_Korea,84,6
2020-03-16,South_Korea,74,0
2020-03-15,South_Korea,76,3
2020-03-14,South_Korea,107,5
2020-03-13,South_Korea,110,1
2020-03-12,South_Korea,114,6
2020-03-11,South_Korea,242,6
2020-03-10,South_Korea,131,3
2020-03-09,South_Korea,248,1
2020-03-08,South_Korea,367,6
2020-03-07,South_Korea,483,2
2020-03-06,South_Korea,518,7
2020-03-05,South_Korea,438,3
2020-03-04,South_Korea,516,4
2020-03-03,South_Korea,600,6
2020-03-02,South_Korea,686,5
2020-03-01,South_Korea,595,1
2020-02-29,South_Korea,909,3
2020-02-28,South_Korea,427,1
2020-02-27,South_Korea,449,1
2020-02-26,South_Korea,254,3
2020-02-25,South_Korea,130,1
2020-02-24,South_Korea,161,2
2020-02-23,South_Korea,256,3
2020-02-22,South_Korea,190,1
2020-02-21,South_Korea,75,1
2020-02-20,South_Korea,34,0
2020-02-19,South_Korea,15,0
2020-02-18,South_Korea,1,0
2020-02-17,South_Korea,1,0
2020-02-16,South_Korea,1,0
2020-02-15,South_Korea,0,0
2020-02-14,South_Korea,0,0
2020-02-13,South_Korea,0,0
2020-02-12,South_Korea,0,0
2020-02-11,South_Korea,1,0
2020-02-10,South_Korea,2,0
2020-02-09,South_Korea,1,0
2020-02-08,South_Korea,0,0
2020-02-07,South_Korea,1,0
2020-02-06,South_Korea,5,0
2020-02-05,South_Korea,2,0
2020-02-04,South_Korea,1,0
2020-02-03,South_Korea,0,0
2020-02-02,South_Korea,3,0
2020-02-01,South_Korea,5,0
2020-01-31,South_Korea,3,0
2020-01-30,South_Korea,0,0
2020-01-29,South_Korea,0,0
2020-01-28,South_Korea,0,0
2020-01-27,South_Korea,1,0
2020-01-26,South_Korea,1,0
2020-01-25,South_Korea,0,0
2020-01-24,South_Korea,1,0
2020-01-23,South_Korea,0,0
2020-01-22,South_Korea,0,0
2020-01-21,South_Korea,0,0
2020-01-20,South_Korea,1,0
2020-01-19,South_Korea,0,0
2020-01-18,South_Korea,0,0
2020-01-17,South_Korea,0,0
2020-01-16,South_Korea,0,0
2020-01-15,South_Korea,0,0
2020-01-14,South_Korea,0,0
2020-01-13,South_Korea,0,0
2020-01-12,South_Korea,0,0
2020-01-11,South_Korea,0,0
2020-01-10,South_Korea,0,0
2020-01-09,South_Korea,0,0
2020-01-08,South_Korea,0,0
2020-01-07,South_Korea,0,0
2020-01-06,South_Korea,0,0
2020-01-05,South_Korea,0,0
2020-01-04,South_Korea,0,0
